,Age,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Work_accident,YearsInCurrentRole,YearsWithCurrManager,average_montly_hours,last_evaluation,number_project,satisfaction_level_Combined,YearsAtCompanyCombied,attrition_combined,salary_combined,BusinessTravel_numerical,Gender_numerical,EducationField_numerical,MaritalStatus_numerical,OverTime_numerical,JobRole_numerical,department_combined,promotion_5_year_combined,MonthtlyRateNormalized
20147,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,233.0,0.82,5.0,3.0,7.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20148,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,222.0,0.88,4.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20149,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,258.0,0.81,4.0,4.0,7.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20150,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,231.0,0.7,5.0,4.0,7.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20151,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,220.0,0.58,3.0,4.0,7.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20152,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,134.0,0.82,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20153,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,141.0,0.94,6.0,1.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20154,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,160.0,0.74,5.0,3.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20155,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,259.0,0.59,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20156,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,232.0,0.77,5.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20157,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,272.0,0.77,5.0,1.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20158,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,215.0,0.66,3.0,3.0,6.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20159,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,222.0,0.72,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20160,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,244.0,0.58,3.0,4.0,8.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20161,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,224.0,0.63,5.0,4.0,8.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20162,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,200.0,0.59,5.0,3.0,8.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20163,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,143.0,0.61,4.0,4.0,8.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20164,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,238.0,0.86,5.0,4.0,8.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20165,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,145.0,0.89,4.0,2.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20166,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,108.0,0.76,4.0,2.0,10.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20167,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,247.0,0.49,3.0,3.0,10.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20168,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,213.0,0.7,3.0,2.0,10.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20169,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,209.0,0.6,4.0,4.0,8.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
20170,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,240.0,0.88,4.0,2.0,8.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20171,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,100.0,0.45,3.0,2.0,8.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20172,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,265.0,0.92,4.0,4.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20173,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,209.0,0.57,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20174,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,154.0,0.73,3.0,2.0,10.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
20175,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,230.0,0.79,5.0,3.0,10.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20176,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,208.0,0.6,4.0,4.0,7.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20177,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,141.0,0.44,2.0,2.0,7.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20178,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,262.0,0.78,3.0,3.0,7.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20179,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,206.0,0.84,4.0,3.0,7.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20180,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,166.0,0.98,3.0,3.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20181,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,117.0,0.48,4.0,2.0,10.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20182,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,273.0,0.83,4.0,4.0,10.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20183,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,270.0,0.9,4.0,4.0,10.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
20184,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,138.0,0.92,3.0,3.0,10.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
20185,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,235.0,0.65,3.0,4.0,10.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
20186,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,190.0,0.64,4.0,4.0,10.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20187,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,192.0,0.85,3.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20188,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,214.0,0.65,5.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20189,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,242.0,0.84,4.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20190,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,233.0,0.72,4.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20191,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,218.0,0.53,3.0,4.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20192,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,125.0,0.4,5.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20193,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,178.0,0.5,4.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20194,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,272.0,0.5,5.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20195,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,265.0,0.6,3.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20196,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,271.0,0.72,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20197,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,179.0,0.56,3.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20198,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,118.0,0.72,3.0,2.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
20199,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,196.0,0.8,4.0,2.0,5.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20200,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,173.0,0.61,4.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20201,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,156.0,0.67,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20202,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,180.0,0.71,2.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20203,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,263.0,0.78,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
20204,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,134.0,0.79,5.0,3.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20205,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,189.0,0.88,3.0,3.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20206,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,167.0,0.91,4.0,3.0,4.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20207,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,132.0,0.8,5.0,4.0,2.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20208,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,209.0,0.9,3.0,3.0,2.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20209,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,227.0,0.56,2.0,4.0,5.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20210,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,239.0,0.99,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20211,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,172.0,0.54,4.0,4.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20212,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,188.0,0.91,3.0,4.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
20213,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,265.0,0.74,3.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
20214,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,153.0,0.82,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
20215,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,242.0,0.89,4.0,3.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20216,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,262.0,0.61,4.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20217,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,246.0,0.55,3.0,3.0,2.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20218,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,211.0,0.97,4.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20219,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,145.0,0.42,3.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20220,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,256.0,0.71,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20221,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,245.0,0.91,2.0,3.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20222,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,151.0,0.56,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20223,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,245.0,0.73,4.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20224,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,171.0,0.61,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20225,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,252.0,0.88,3.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20226,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,175.0,0.65,3.0,2.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
20227,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,210.0,0.94,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20228,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,180.0,0.95,2.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20229,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,103.0,0.9,5.0,3.0,5.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20230,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,110.0,0.51,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20231,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,184.0,0.9,5.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
20232,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,161.0,0.6,4.0,4.0,2.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20233,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,210.0,0.49,5.0,4.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20234,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,212.0,0.91,2.0,2.0,2.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20235,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,106.0,0.47,6.0,3.0,6.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20236,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,179.0,0.81,4.0,4.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20237,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,217.0,0.6,5.0,4.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20238,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,184.0,0.79,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20239,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,210.0,0.6,3.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20240,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,246.0,0.61,4.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
20241,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,262.0,0.55,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
20242,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,245.0,0.83,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
20243,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,222.0,0.99,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
20244,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,146.0,0.54,4.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20245,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,263.0,0.79,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20246,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,134.0,0.57,5.0,2.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
20247,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,250.0,0.81,5.0,4.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20248,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,173.0,0.68,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20249,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,173.0,0.96,6.0,2.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20250,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,252.0,0.67,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20251,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,230.0,0.5,2.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20252,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,212.0,0.81,4.0,4.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20253,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,187.0,0.66,5.0,3.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20254,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,241.0,0.83,5.0,3.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
20255,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,164.0,1.0,3.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
20256,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,218.0,0.93,6.0,1.0,6.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
20257,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,194.0,0.55,4.0,1.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
