,Age,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Work_accident,YearsInCurrentRole,YearsWithCurrManager,average_montly_hours,last_evaluation,number_project,satisfaction_level_Combined,YearsAtCompanyCombied,salary_combined,BusinessTravel_numerical,Gender_numerical,EducationField_numerical,MaritalStatus_numerical,OverTime_numerical,JobRole_numerical,department_combined,promotion_5_year_combined,MonthtlyRateNormalized,actual,predicted
14048,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,164.0,0.86,3.0,3.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
6307,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,279.0,0.84,6.0,1.0,4.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,1
6275,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,161.0,0.7,6.0,4.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,1,0
4750,46.0,13.0,4.0,3.0,2.0,2.0,19.0,3.0,2.0,0.0,6.0,1.0,2.0,0.0,2.0,2.0,200.0,0.72,4.0,1.0,7.0,1,2.0,0.0,3.0,0.0,0.0,2.0,2,1,4.0,1,1
16080,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,163.0,0.86,2.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
10446,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,154.0,0.87,5.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
11048,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,165.0,0.38,6.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
10287,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,155.0,0.74,4.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,0,0
5100,32.0,1.0,3.0,2.0,1.0,3.0,11.0,3.0,2.0,0.0,9.0,2.0,2.0,0.0,0.0,5.0,200.0,0.72,4.0,1.0,0.0,1,1.0,1.0,1.0,0.0,0.0,2.0,2,1,0.0,1,1
15399,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,258.0,0.55,4.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,0,0
14897,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,220.0,0.74,5.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
16440,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,249.0,0.85,5.0,2.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
7144,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,285.0,0.91,6.0,1.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,1
13530,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,161.0,0.98,2.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0,0,0
8497,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,231.0,0.56,5.0,2.0,6.0,1,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
11041,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,188.0,0.75,5.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
16270,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,242.0,1.0,4.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,0,0
3107,24.0,11.0,2.0,2.0,2.0,8.0,12.0,3.0,1.0,0.0,4.0,2.0,3.0,0.0,2.0,1.0,200.0,0.72,4.0,3.0,2.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1,1,4.0,1,1
2006,23.0,1.0,3.0,1.0,1.0,4.0,18.0,3.0,1.0,0.0,8.0,4.0,4.0,0.0,4.0,2.0,200.0,0.72,4.0,1.0,3.0,0,2.0,0.0,4.0,0.0,0.0,2.0,2,1,3.0,1,1
19313,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,165.0,0.91,3.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
5384,27.0,3.0,2.0,2.0,1.0,4.0,12.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,200.0,0.72,4.0,3.0,1.0,1,1.0,1.0,2.0,0.0,0.0,2.0,2,1,3.0,1,1
19143,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,184.0,0.69,4.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
2733,27.0,25.0,1.0,2.0,1.0,3.0,13.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,200.0,0.72,4.0,2.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,3,1,3.0,1,1
5326,32.0,25.0,2.0,1.0,2.0,7.0,15.0,3.0,4.0,1.0,7.0,2.0,2.0,0.0,3.0,2.0,200.0,0.72,4.0,3.0,5.0,2,1.0,1.0,2.0,2.0,0.0,0.0,2,1,4.0,1,1
7918,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,257.0,0.96,4.0,4.0,5.0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,1,0
20845,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,130.0,0.46,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,1,0
11400,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,141.0,0.74,5.0,1.0,4.0,2,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
7739,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,152.0,0.47,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,1,0
1693,46.0,3.0,1.0,2.0,2.0,6.0,11.0,3.0,3.0,0.0,11.0,0.0,2.0,0.0,0.0,6.0,200.0,0.72,4.0,3.0,6.0,2,1.0,1.0,2.0,0.0,1.0,2.0,1,1,3.0,1,1
20325,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,149.0,0.68,5.0,1.0,7.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
18705,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,263.0,0.99,4.0,4.0,6.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,1,0
4385,32.0,10.0,3.0,3.0,1.0,1.0,11.0,3.0,3.0,2.0,16.0,3.0,3.0,0.0,3.0,0.0,200.0,0.72,4.0,3.0,9.0,0,1.0,1.0,0.0,1.0,1.0,1.0,2,1,1.0,1,1
17871,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,134.0,0.66,6.0,2.0,8.0,2,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
9801,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,201.0,0.76,5.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,0,0
10581,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,231.0,0.84,4.0,1.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,1
3289,28.0,1.0,2.0,2.0,1.0,1.0,11.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,200.0,0.72,4.0,1.0,1.0,0,2.0,0.0,0.0,1.0,1.0,2.0,2,1,0.0,1,1
18417,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,228.0,0.87,4.0,4.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,1,0
2499,28.0,7.0,2.0,2.0,1.0,1.0,12.0,3.0,4.0,0.0,8.0,4.0,2.0,0.0,7.0,7.0,200.0,0.72,4.0,1.0,7.0,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,0.0,1,1
19303,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,241.0,0.59,4.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
6712,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,282.0,0.87,7.0,1.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,1,1
7955,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,260.0,0.78,6.0,1.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,1,1
17234,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,244.0,0.58,4.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
20808,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,247.0,0.97,6.0,1.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,1,1
17757,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,259.0,0.8,4.0,2.0,7.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
16150,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,197.0,0.76,3.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
52,44.0,1.0,2.0,3.0,2.0,5.0,21.0,4.0,3.0,1.0,9.0,2.0,2.0,0.0,3.0,3.0,200.0,0.72,4.0,1.0,4.0,2,1.0,0.0,3.0,2.0,1.0,0.0,1,1,0.0,0,1
5272,20.0,18.0,2.0,2.0,1.0,1.0,12.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,0.0,0,2.0,0.0,2.0,1.0,0.0,6.0,1,1,3.0,1,1
11335,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,253.0,0.99,3.0,4.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
18223,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,148.0,0.55,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,1
2574,36.0,18.0,3.0,2.0,2.0,3.0,16.0,3.0,1.0,1.0,8.0,4.0,2.0,0.0,5.0,4.0,200.0,0.72,4.0,3.0,7.0,2,2.0,0.0,3.0,1.0,0.0,2.0,2,1,0.0,1,1
17197,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,157.0,0.73,3.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
16137,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,132.0,0.68,3.0,3.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
4220,37.0,1.0,1.0,2.0,3.0,5.0,11.0,3.0,2.0,2.0,18.0,2.0,3.0,0.0,7.0,6.0,200.0,0.72,4.0,4.0,32.0,2,1.0,0.0,0.0,1.0,0.0,4.0,2,0,2.0,1,0
5861,30.0,16.0,2.0,1.0,1.0,1.0,23.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,1.0,0,1.0,1.0,3.0,0.0,0.0,1.0,2,1,2.0,1,1
7476,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,149.0,0.53,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,1,0
16187,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,266.0,0.59,3.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
8969,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,173.0,0.69,3.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
17459,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,222.0,0.84,5.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
8223,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,218.0,0.62,3.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
14752,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,106.0,0.76,4.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0,0,0
8703,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,214.0,0.99,4.0,2.0,6.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
14732,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,146.0,0.53,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
10419,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,158.0,0.5,3.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
1405,31.0,10.0,3.0,3.0,3.0,4.0,20.0,4.0,3.0,1.0,13.0,2.0,4.0,0.0,7.0,8.0,200.0,0.72,4.0,3.0,11.0,2,0.0,0.0,2.0,1.0,0.0,7.0,2,1,4.0,0,0
15357,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,243.0,0.54,3.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
4089,41.0,14.0,3.0,3.0,3.0,5.0,19.0,4.0,1.0,1.0,9.0,2.0,3.0,0.0,4.0,4.0,200.0,0.72,4.0,1.0,3.0,2,2.0,1.0,4.0,0.0,1.0,4.0,1,1,1.0,1,1
20294,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,174.0,0.87,5.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
7115,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,238.0,0.93,5.0,4.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0,1,0
12408,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,199.0,0.54,4.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
12176,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,273.0,0.48,5.0,3.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
16326,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,97.0,0.55,3.0,4.0,6.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
12700,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,189.0,0.61,2.0,3.0,2.0,2,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
3601,23.0,15.0,3.0,2.0,1.0,1.0,15.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,1.0,0,1.0,1.0,2.0,1.0,1.0,6.0,3,1,3.0,1,1
19872,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,211.0,0.77,3.0,3.0,3.0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,0,0
9838,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,243.0,0.93,4.0,1.0,4.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,1
17380,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,241.0,0.98,3.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
9349,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,198.0,0.92,3.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
12931,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,135.0,0.81,5.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,0,0
2923,26.0,23.0,2.0,1.0,1.0,0.0,14.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,200.0,0.72,4.0,3.0,4.0,1,1.0,0.0,4.0,2.0,1.0,6.0,2,1,4.0,1,1
15168,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,265.0,0.9,5.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
1064,30.0,1.0,3.0,3.0,1.0,0.0,21.0,4.0,1.0,1.0,6.0,3.0,4.0,0.0,3.0,3.0,200.0,0.72,4.0,3.0,5.0,0,1.0,1.0,0.0,2.0,0.0,8.0,3,1,2.0,0,0
15806,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,242.0,0.55,5.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
15753,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,260.0,0.61,5.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
13525,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,258.0,0.53,3.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
20606,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,127.0,0.46,2.0,2.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,1,0
6503,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,308.0,0.91,6.0,1.0,4.0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,1,0
16360,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,266.0,0.67,3.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
1771,30.0,22.0,3.0,2.0,1.0,2.0,20.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,200.0,0.72,4.0,2.0,3.0,1,1.0,1.0,5.0,0.0,1.0,2.0,1,1,4.0,1,1
16979,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,208.0,0.92,4.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0,0,0
12832,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,183.0,0.66,3.0,4.0,3.0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,0,0
9364,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,158.0,0.52,3.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
14261,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,241.0,0.79,5.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
20023,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,162.0,0.5,2.0,3.0,2.0,2,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,0,0
332,54.0,20.0,4.0,3.0,2.0,3.0,12.0,3.0,4.0,0.0,20.0,4.0,2.0,0.0,3.0,3.0,200.0,0.72,4.0,3.0,4.0,1,2.0,0.0,0.0,0.0,0.0,1.0,2,1,2.0,0,1
3989,29.0,18.0,3.0,2.0,1.0,2.0,13.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,200.0,0.72,4.0,2.0,6.0,0,1.0,0.0,3.0,0.0,1.0,1.0,1,1,3.0,1,1
10289,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,214.0,0.75,3.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,0,0
683,25.0,19.0,3.0,2.0,1.0,1.0,18.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,0,1.0,1.0,3.0,1.0,1.0,6.0,1,1,3.0,1,1
3865,30.0,3.0,1.0,1.0,1.0,4.0,14.0,3.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,2.0,1,1.0,0.0,0.0,1.0,0.0,4.0,2,1,2.0,1,1
7945,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,160.0,0.46,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,1,0
10818,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,266.0,0.84,3.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
1598,33.0,4.0,3.0,3.0,1.0,4.0,14.0,3.0,2.0,1.0,9.0,2.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,1.0,0,1.0,1.0,4.0,1.0,1.0,1.0,1,1,0.0,1,1
14875,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,227.0,0.74,5.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
21017,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,222.0,0.84,5.0,4.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,1,0
12302,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,123.0,0.67,3.0,3.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
6699,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,206.0,0.88,4.0,4.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,1,0
16787,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,197.0,0.73,4.0,1.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,1
15701,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,140.0,0.42,4.0,2.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
8481,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,231.0,0.55,4.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
2299,33.0,28.0,3.0,2.0,1.0,0.0,15.0,3.0,2.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,200.0,0.72,4.0,2.0,2.0,1,2.0,0.0,2.0,0.0,1.0,6.0,2,1,2.0,1,1
